farmer_id;market_id;transaction_date;amount;name;creation_date;title;category;worker_id;extra_info;market_type
221;249;2024-04-01;936;Gardner Group;2024-11-05;Kind;organization;41.0;big;Mercado de Flores
15;554;2025-03-21;760;Jackson, Miller and Chang;2024-05-13;Certainly;feel;;;Mercado de Legumes
169;844;2020-03-30;2589;Hall Inc;2025-03-03;Southern;thus;;;Mercado de Fruta
338;966;2020-02-19;732;Brown Ltd;2025-02-19;Still;offer;;;Mercado de Flores
447;72;2022-10-24;1371;Palmer, Hall and Mcintosh;2023-12-21;Eat;accept;;;Mercado de Flores
229;229;2021-10-15;3033;Johnson, Sanders and Lam;2021-09-13;Go;run;;;Mercado de Fruta
175;294;2020-06-07;952;Alvarado, Cobb and Dillon;2023-09-19;Discussion;toward;85.0;over;Mercado de Flores
33;297;2021-02-06;2708;Sims, Meza and Haynes;2021-09-04;Ball;senior;;;Mercado de Flores
393;139;2022-06-21;4639;Carson and Sons;2021-11-06;Ok;finally;;;Mercado de Fruta
406;767;2023-08-08;2587;Rodriguez-Spencer;2022-05-20;Source;keep;;;Mercado de Legumes
284;862;2021-09-04;4183;Wilson, Nixon and Sanchez;2022-10-14;Feel;perform;;;Mercado de Fruta
101;631;2024-04-16;2598;Dominguez, Fry and Hill;2021-08-11;Product;audience;;;Mercado de Fruta
355;405;2023-06-08;4574;Snyder-Kane;2024-09-28;Structure;wide;;;Mercado de Flores
253;626;2020-06-09;3086;Kelley Ltd;2023-12-20;Energy;base;;;Mercado de Legumes
420;705;2021-08-23;3969;Brooks Ltd;2021-05-23;Size;whole;;;Mercado de Flores
271;472;2025-02-25;1788;Lucero-Dawson;2021-03-15;Different;deep;;;Mercado de Fruta
267;473;2021-01-31;3824;Wagner Inc;2022-03-29;Chair;choose;;;Mercado de Legumes
440;307;2020-10-11;3542;Johnson, Smith and Reed;2024-11-14;Traditional;appear;159.0;talk;Mercado de Fruta
382;579;2020-12-22;2518;Buchanan-Marquez;2023-03-31;Happen;hotel;;;Mercado de Flores
105;193;2020-04-19;2065;Mccall and Sons;2022-01-20;Born;across;5.0;meet;Mercado de Fruta
105;193;2020-04-19;2065;Mccall and Sons;2022-01-20;Born;across;187.0;coach;Mercado de Fruta
79;937;2025-01-16;1716;Lopez, Newton and Rivera;2021-03-22;Increase;piece;;;Mercado de Fruta
95;968;2025-11-20;680;Woods and Sons;2022-04-09;Responsibility;read;32.0;follow;Mercado de Legumes
498;354;2020-03-06;4269;Walker-Kirk;2024-03-19;Another;collection;;;Mercado de Flores
453;221;2024-03-30;317;Tran PLC;2023-10-18;Little;ever;88.0;inside;Mercado de Legumes
264;804;2021-02-19;1564;Hopkins, Jackson and Ortiz;2025-01-24;Include;interview;;;Mercado de Flores
428;141;2022-05-02;4088;Baldwin-Chandler;2022-06-04;Doctor;year;141.0;think;Mercado de Flores
118;783;2021-02-25;2470;Powell-Foster;2025-08-02;Certain;office;;;Mercado de Flores
251;291;2025-11-06;617;Fernandez Inc;2021-07-16;Check;wife;59.0;western;Mercado de Flores
57;45;2022-06-27;2646;Lee Inc;2025-11-23;Still;whose;;;Mercado de Flores
356;704;2024-01-31;4927;Cook, Boyer and Cox;2024-02-10;Defense;star;;;Mercado de Legumes
414;934;2026-02-03;690;Nguyen-Becker;2023-04-12;Toward;act;;;Mercado de Fruta
339;802;2023-06-25;3354;Hill, Dalton and Bolton;2021-10-09;Institution;among;77.0;property;Mercado de Fruta
259;56;2023-06-14;1742;Pham, Farmer and Marsh;2021-04-12;Forward;note;50.0;have;Mercado de Legumes
166;881;2025-08-18;2971;Savage-Martin;2025-07-07;Wear;table;;;Mercado de Legumes
5;581;2025-07-14;1099;Hart, Ramsey and Diaz;2021-03-14;Similar;small;113.0;tend;Mercado de Legumes
88;666;2021-03-07;4309;Brewer Ltd;2023-01-19;Measure;focus;;;Mercado de Flores
24;634;2023-02-05;1204;Yates Ltd;2021-10-02;Feeling;near;64.0;away;Mercado de Fruta
329;485;2021-03-25;4512;Miller LLC;2023-07-20;However;debate;35.0;mean;Mercado de Legumes
180;591;2022-03-22;2652;Tran-Huynh;2021-10-01;Article;interest;3.0;teach;Mercado de Flores
161;480;2022-04-30;830;Mays-Harmon;2022-10-23;Actually;various;;;Mercado de Flores
373;291;2023-05-20;626;Martinez, Taylor and Howard;2025-04-04;Check;wife;;;Mercado de Flores
161;798;2023-11-26;575;Mays-Harmon;2022-10-23;Young;pay;;;Mercado de Flores
3;975;2022-08-23;3405;Cruz, Hurley and Graham;2024-07-17;Future;hear;;;Mercado de Flores
19;157;2021-10-27;2571;Taylor Group;2023-12-11;Site;next;;;Mercado de Fruta
322;646;2020-07-10;2149;Elliott Group;2024-07-27;Important;face;;;Mercado de Fruta
452;641;2024-01-18;3527;Sims LLC;2025-12-16;Point;yourself;;;Mercado de Legumes
148;85;2025-04-13;3373;Hicks, Smith and Watson;2026-01-22;Through;south;18.0;turn;Mercado de Fruta
479;175;2022-06-03;2073;Reynolds, Christian and Lopez;2021-07-19;Southern;contain;;;Mercado de Fruta
60;267;2024-09-07;2790;Brown, Ortega and Moran;2023-07-07;Movie;event;;;Mercado de Flores
150;570;2022-01-08;1936;Zhang, Arnold and Richmond;2021-11-15;Though;week;;;Mercado de Flores
464;41;2024-02-09;770;Morris Ltd;2021-10-01;Guy;require;;;Mercado de Legumes
467;227;2022-02-26;3322;Wilson PLC;2021-12-24;Still;religious;;;Mercado de Legumes
139;581;2023-09-07;2620;Ramirez, Powell and Chen;2025-10-04;Similar;small;81.0;majority;Mercado de Legumes
311;49;2022-08-02;127;Johnson-Blankenship;2021-09-21;Season;dinner;46.0;far;Mercado de Fruta
239;447;2022-02-02;4235;Garcia LLC;2025-07-11;Front;population;;;Mercado de Flores
72;999;2023-05-02;4948;Crane-Torres;2022-06-18;Indeed;bed;86.0;school;Mercado de Flores
332;528;2024-03-26;1281;Dixon and Sons;2022-12-29;Some;must;;;Mercado de Flores
297;951;2020-04-07;3708;Martin-Stuart;2023-04-09;Never;so;;;Mercado de Flores
395;599;2021-02-08;589;Santana-Ray;2022-09-09;Friend;along;;;Mercado de Legumes
40;423;2023-08-30;3441;Andrade, Mcclure and Alvarez;2025-08-03;Politics;teacher;95.0;executive;Mercado de Flores
182;903;2025-04-20;3190;Moore, Rivera and Nguyen;2024-06-18;Social;light;;;Mercado de Flores
76;986;2024-06-12;2408;Sparks Ltd;2022-05-22;Need;player;;;Mercado de Legumes
68;390;2022-06-04;894;Howard-Olson;2023-03-02;Meeting;language;;;Mercado de Flores
296;294;2024-12-09;1444;Coleman-Reyes;2025-07-26;Discussion;toward;83.0;responsibility;Mercado de Flores
296;294;2024-12-09;1444;Coleman-Reyes;2025-07-26;Discussion;toward;145.0;somebody;Mercado de Flores
282;782;2021-09-13;3413;Wilson LLC;2025-01-17;Media;or;130.0;billion;Mercado de Legumes
282;782;2021-09-13;3413;Wilson LLC;2025-01-17;Media;or;167.0;wonder;Mercado de Legumes
299;938;2024-02-08;748;Booker PLC;2025-08-17;Within;a;;;Mercado de Legumes
61;363;2020-03-24;3739;Stewart, Hopkins and Williams;2021-12-31;Again;large;;;Mercado de Flores
38;967;2022-05-05;2525;Moore LLC;2022-08-15;Center;score;;;Mercado de Fruta
211;146;2023-11-15;2241;Robinson LLC;2022-02-07;Direction;skin;153.0;thus;Mercado de Legumes
492;943;2020-10-20;920;Lyons, Gomez and Oconnor;2021-04-27;Set;physical;;;Mercado de Fruta
1;29;2023-01-10;4040;Cooper and Sons;2022-04-26;Different;agency;;;Mercado de Legumes
100;432;2023-02-25;2837;Brown PLC;2025-07-17;Soldier;decade;;;Mercado de Flores
139;274;2025-07-11;4281;Ramirez, Powell and Chen;2025-10-04;Generation;officer;81.0;majority;Mercado de Fruta
79;418;2022-09-12;853;Lopez, Newton and Rivera;2021-03-22;May;tend;;;Mercado de Fruta
293;973;2024-10-23;326;Tyler LLC;2025-11-18;Loss;term;;;Mercado de Fruta
5;708;2023-12-29;4907;Hart, Ramsey and Diaz;2021-03-14;Seek;food;113.0;tend;Mercado de Flores
333;864;2022-09-29;1299;Robinson, Riddle and Reese;2024-10-16;Region;personal;;;Mercado de Flores
21;114;2022-11-04;1633;Williams, Martinez and Gentry;2021-03-07;Plant;much;;;Mercado de Flores
368;654;2023-12-19;672;Martin and Sons;2024-01-11;Everyone;sound;;;Mercado de Flores
483;588;2023-04-28;1420;Ramirez PLC;2025-10-14;Wear;region;8.0;throughout;Mercado de Flores
349;505;2025-07-21;3201;Wise-Perry;2021-04-04;Become;imagine;;;Mercado de Fruta
446;426;2020-07-24;4878;Duffy-Molina;2022-11-01;Fly;commercial;93.0;paper;Mercado de Flores
315;729;2023-04-30;2724;Garcia, Campbell and Powell;2023-02-17;Age;near;;;Mercado de Flores
270;203;2021-08-29;922;Knight-Alexander;2023-05-25;Wind;stock;175.0;practice;Mercado de Legumes
458;73;2021-08-01;3915;Long, Walker and Allison;2025-03-29;Organization;relationship;;;Mercado de Fruta
406;8;2022-05-23;3852;Rodriguez-Spencer;2022-05-20;Thus;allow;;;Mercado de Legumes
419;126;2025-11-06;2522;Johnson, Hamilton and Price;2023-10-29;Player;though;;;Mercado de Flores
398;726;2020-11-06;765;Williams-Reynolds;2021-07-19;Occur;rest;38.0;ten;Mercado de Flores
398;726;2020-11-06;765;Williams-Reynolds;2021-07-19;Occur;rest;200.0;professional;Mercado de Flores
449;540;2022-08-05;4336;Price-Mckay;2023-01-29;Financial;budget;;;Mercado de Flores
486;501;2021-08-28;2350;Stewart Inc;2024-10-25;Offer;after;180.0;party;Mercado de Flores
359;716;2025-01-23;4042;Thompson-Miller;2025-10-31;Gas;enough;;;Mercado de Legumes
12;740;2024-07-30;1526;Bradley LLC;2024-08-05;Field;computer;;;Mercado de Legumes
491;111;2021-11-11;4530;Smith LLC;2025-01-19;Season;behind;156.0;hair;Mercado de Flores
491;111;2021-11-11;4530;Smith LLC;2025-01-19;Season;behind;172.0;moment;Mercado de Flores
252;50;2026-02-13;2846;Mitchell, Phillips and Marshall;2024-10-27;Up;foot;105.0;partner;Mercado de Legumes
433;565;2021-08-06;1905;Ballard-Orozco;2024-02-08;Interview;election;136.0;of;Mercado de Fruta
477;487;2023-03-09;4607;Jenkins-Butler;2023-02-09;Court;address;;;Mercado de Fruta
67;536;2025-04-03;4955;Jones, Wolf and Smith;2022-08-07;Left;increase;;;Mercado de Legumes
402;241;2024-04-27;736;Miller-Wagner;2023-04-08;True;summer;;;Mercado de Fruta
367;272;2023-10-28;1096;Waters Inc;2025-12-04;Himself;finally;;;Mercado de Legumes
6;64;2025-08-28;2555;Parker, Kelly and Golden;2022-01-20;Sell;care;12.0;sign;Mercado de Fruta
441;256;2021-05-01;3831;Mclaughlin, Hernandez and Fitzpatrick;2025-05-27;Food;notice;;;Mercado de Fruta
288;926;2021-10-29;2281;Hicks, Griffin and Craig;2026-01-22;Enter;government;33.0;conference;Mercado de Legumes
239;210;2020-07-05;2250;Garcia LLC;2025-07-11;Low;feel;;;Mercado de Flores
409;741;2025-08-20;2931;Long Ltd;2024-03-21;Member;other;;;Mercado de Flores
479;809;2021-10-16;1024;Reynolds, Christian and Lopez;2021-07-19;Maybe;thousand;;;Mercado de Legumes
220;446;2022-08-21;3931;Sharp-Williams;2024-08-10;Painting;take;;;Mercado de Legumes
367;830;2025-10-24;2551;Waters Inc;2025-12-04;Customer;cut;;;Mercado de Legumes
346;292;2020-11-06;1488;Paul, Stewart and Pierce;2024-08-13;Wide;event;44.0;house;Mercado de Fruta
366;427;2025-09-01;1584;Martinez-West;2024-04-10;Task;education;125.0;add;Mercado de Fruta
442;10;2021-12-27;3150;Savage Ltd;2025-04-01;News;treat;;;Mercado de Fruta
357;43;2021-09-01;4792;Curry, Luna and White;2023-03-17;Doctor;wear;;;Mercado de Fruta
480;948;2025-05-23;1548;Jones-Chavez;2022-10-24;Star;all;99.0;then;Mercado de Flores
480;948;2025-05-23;1548;Jones-Chavez;2022-10-24;Star;all;131.0;religious;Mercado de Flores
281;683;2024-08-09;178;Carlson-Landry;2025-12-17;Set;half;178.0;form;Mercado de Legumes
413;596;2025-12-02;1061;Shelton Inc;2024-03-19;Indicate;hear;;;Mercado de Legumes
446;627;2022-05-17;2772;Duffy-Molina;2022-11-01;Effort;effect;93.0;paper;Mercado de Flores
314;87;2024-03-16;2159;Moody LLC;2024-10-26;Early;my;;;Mercado de Flores
89;197;2020-01-27;3478;Johns, Wolf and Osborne;2023-07-02;Address;offer;;;Mercado de Legumes
498;590;2022-04-05;3477;Walker-Kirk;2024-03-19;Team;day;;;Mercado de Legumes
466;228;2021-12-06;3273;Hernandez-Lynch;2022-02-27;Still;degree;;;Mercado de Flores
382;933;2020-09-17;2644;Buchanan-Marquez;2023-03-31;Two;miss;;;Mercado de Flores
362;649;2025-07-31;706;Mccullough-Mckinney;2024-11-08;Arm;memory;94.0;all;Mercado de Fruta
362;649;2025-07-31;706;Mccullough-Mckinney;2024-11-08;Arm;memory;157.0;environment;Mercado de Fruta
94;81;2023-05-01;2762;Boyd, Mcdaniel and Marsh;2022-05-03;Coach;ago;16.0;thing;Mercado de Flores
415;793;2020-02-09;2706;Anderson, Yoder and Taylor;2021-08-26;Party;situation;60.0;thing;Mercado de Fruta
116;785;2025-09-26;816;Williams, Anderson and Lopez;2025-02-13;Four;his;28.0;difference;Mercado de Legumes
241;580;2023-02-07;519;Bates-Rivera;2022-09-06;Open;vote;;;Mercado de Fruta
361;955;2020-06-06;2839;Martinez Ltd;2023-11-22;True;house;80.0;by;Mercado de Fruta
475;335;2021-12-17;1967;Luna Ltd;2025-03-23;Girl;serious;;;Mercado de Legumes
63;488;2025-08-19;3518;Castro, Sherman and Flores;2025-12-01;Despite;exactly;;;Mercado de Legumes
383;93;2025-04-02;1270;Price-Pearson;2022-09-23;Nearly;whom;;;Mercado de Flores
446;172;2024-01-31;864;Duffy-Molina;2022-11-01;Early;pretty;93.0;paper;Mercado de Fruta
375;276;2023-09-22;1649;Dixon-Williams;2021-07-20;Prevent;if;;;Mercado de Flores
156;864;2024-04-29;219;Wilkinson, George and Turner;2024-05-22;Region;personal;;;Mercado de Flores
392;995;2023-10-22;4173;Nelson-Donaldson;2024-05-14;Skin;hundred;107.0;sense;Mercado de Legumes
231;531;2021-08-16;4772;Griffin PLC;2021-03-20;Clear;cost;;;Mercado de Flores
498;380;2020-12-26;2014;Walker-Kirk;2024-03-19;Character;forward;;;Mercado de Legumes
397;551;2020-06-14;3389;Choi Ltd;2023-02-14;Now;help;;;Mercado de Legumes
141;290;2025-12-19;3069;Gordon LLC;2022-04-11;Education;share;;;Mercado de Legumes
384;171;2024-04-13;3208;Gilbert, Schmidt and Macias;2025-03-21;Style;bill;161.0;policy;Mercado de Flores
358;714;2020-04-13;783;Mccormick and Sons;2023-11-06;Range;late;24.0;during;Mercado de Flores
358;714;2020-04-13;783;Mccormick and Sons;2023-11-06;Range;late;138.0;democratic;Mercado de Flores
285;616;2023-07-14;4540;English-Williams;2023-09-29;Side;drive;;;Mercado de Fruta
334;98;2022-09-12;3841;Hernandez-Mason;2024-04-05;Hit;successful;140.0;ok;Mercado de Legumes
314;726;2025-05-05;679;Moody LLC;2024-10-26;Occur;rest;;;Mercado de Flores
194;256;2022-11-13;2756;Bowen and Sons;2022-07-29;Food;notice;;;Mercado de Fruta
296;404;2023-06-14;2370;Coleman-Reyes;2025-07-26;He;read;83.0;responsibility;Mercado de Legumes
296;404;2023-06-14;2370;Coleman-Reyes;2025-07-26;He;read;145.0;somebody;Mercado de Legumes
414;172;2025-12-08;4358;Nguyen-Becker;2023-04-12;Early;pretty;;;Mercado de Fruta
288;897;2020-10-11;2066;Hicks, Griffin and Craig;2026-01-22;Eat;growth;33.0;conference;Mercado de Flores
34;54;2021-12-09;3074;Martinez, Beck and Moyer;2022-10-22;View;eat;47.0;too;Mercado de Flores
192;508;2022-04-01;2343;Bowman Ltd;2023-10-30;Shoulder;garden;;;Mercado de Fruta
319;258;2025-10-11;991;Lee-White;2022-01-14;Amount;lawyer;;;Mercado de Flores
243;111;2023-01-17;3886;Jensen, Flores and Barnes;2021-07-05;Season;behind;;;Mercado de Flores
394;289;2021-05-31;3240;Mcgee-Ramirez;2024-11-29;Get;six;;;Mercado de Fruta
303;579;2021-05-20;2102;Bishop, Evans and Thompson;2021-12-22;Happen;hotel;;;Mercado de Flores
97;19;2025-10-10;2543;Munoz-Lawson;2024-07-29;Social;message;20.0;stay;Mercado de Fruta
97;19;2025-10-10;2543;Munoz-Lawson;2024-07-29;Social;message;23.0;total;Mercado de Fruta
97;19;2025-10-10;2543;Munoz-Lawson;2024-07-29;Social;message;26.0;identify;Mercado de Fruta
97;19;2025-10-10;2543;Munoz-Lawson;2024-07-29;Social;message;150.0;join;Mercado de Fruta
97;19;2025-10-10;2543;Munoz-Lawson;2024-07-29;Social;message;181.0;grow;Mercado de Fruta
207;176;2022-12-02;4996;Warren Inc;2022-01-11;Believe;for;;;Mercado de Legumes
346;410;2022-11-26;1999;Paul, Stewart and Pierce;2024-08-13;Control;goal;44.0;house;Mercado de Legumes
213;416;2020-02-11;871;Gonzalez-George;2021-03-23;Be;stay;11.0;off;Mercado de Legumes
195;738;2020-05-06;4945;Ross-Davidson;2022-08-27;Method;away;;;Mercado de Flores
166;158;2024-02-26;1661;Savage-Martin;2025-07-07;Two;health;;;Mercado de Legumes
314;752;2021-07-03;1700;Moody LLC;2024-10-26;Job;strong;;;Mercado de Legumes
320;802;2021-05-27;4658;Perez, Long and Spencer;2025-10-29;Institution;among;;;Mercado de Fruta
301;592;2020-05-20;3226;York, Carter and Hernandez;2022-10-28;Congress;difficult;52.0;institution;Mercado de Fruta
75;143;2024-06-08;4533;Conley LLC;2025-11-10;Film;could;;;Mercado de Legumes
357;680;2023-05-05;3940;Curry, Luna and White;2023-03-17;Score;tell;;;Mercado de Legumes
464;365;2024-11-09;3318;Morris Ltd;2021-10-01;Main;thank;;;Mercado de Legumes
493;432;2024-08-07;2781;Blake Group;2025-03-31;Soldier;decade;110.0;truth;Mercado de Flores
324;53;2024-05-31;182;Pearson-Dean;2022-05-18;Special;be;;;Mercado de Legumes
208;14;2024-05-03;2959;Nunez-Lopez;2025-09-23;Image;leg;;;Mercado de Legumes
469;598;2022-06-05;1638;Hall Ltd;2024-01-09;Oil;speech;173.0;seem;Mercado de Fruta
367;836;2021-11-27;1000;Waters Inc;2025-12-04;Writer;tell;;;Mercado de Legumes
179;952;2022-09-27;4396;Bowman, Boyer and Smith;2025-03-16;Religious;positive;;;Mercado de Fruta
472;438;2023-02-17;2946;Camacho Inc;2022-03-16;Attack;have;;;Mercado de Flores
232;464;2020-02-28;4700;Stephenson Group;2025-12-12;Put;idea;;;Mercado de Legumes
374;370;2025-04-16;3865;Park-Curry;2021-09-16;Nice;adult;;;Mercado de Fruta
143;238;2024-01-27;3113;Flores and Sons;2024-12-02;Draw;let;;;Mercado de Fruta
19;622;2022-09-23;775;Taylor Group;2023-12-11;Reflect;position;;;Mercado de Fruta
156;804;2021-05-23;1655;Wilkinson, George and Turner;2024-05-22;Include;interview;;;Mercado de Flores
425;256;2020-07-18;1721;Sims PLC;2023-09-28;Food;notice;58.0;different;Mercado de Fruta
425;256;2020-07-18;1721;Sims PLC;2023-09-28;Food;notice;193.0;exactly;Mercado de Fruta
425;256;2020-07-18;1721;Sims PLC;2023-09-28;Food;notice;196.0;personal;Mercado de Fruta
496;821;2024-02-05;3467;Barrett, Patrick and Morton;2025-03-09;Create;change;129.0;nor;Mercado de Legumes
127;852;2020-04-22;3611;Hill PLC;2025-05-30;Off;another;73.0;Congress;Mercado de Flores
155;298;2022-10-19;4242;Harris-Travis;2023-09-23;Still;simple;;;Mercado de Fruta
308;684;2020-08-03;1381;Jones, Harrington and Herrera;2024-03-21;Free;might;;;Mercado de Flores
410;161;2025-10-19;2116;Clark Ltd;2021-04-02;Participant;no;;;Mercado de Legumes
169;127;2020-12-06;2734;Hall Inc;2025-03-03;Store;her;;;Mercado de Fruta
146;999;2024-08-18;1697;Christian, Lee and Stewart;2024-07-08;Indeed;bed;126.0;enter;Mercado de Flores
375;651;2022-09-08;4882;Dixon-Williams;2021-07-20;Street;recently;;;Mercado de Flores
270;616;2023-12-24;3823;Knight-Alexander;2023-05-25;Side;drive;175.0;practice;Mercado de Fruta
377;888;2020-07-17;3278;Humphrey-Hancock;2023-12-16;Notice;here;;;Mercado de Flores
137;547;2020-10-22;215;Gray, Kim and Doyle;2023-09-10;Whatever;reduce;;;Mercado de Fruta
109;106;2026-02-14;4103;Sanchez-Atkinson;2024-07-27;Happen;blood;;;Mercado de Fruta
494;130;2024-05-10;4824;Rasmussen Group;2023-04-05;They;really;;;Mercado de Fruta
110;61;2022-10-22;3400;Price Inc;2025-10-27;Everybody;stay;121.0;what;Mercado de Fruta
314;890;2022-03-23;340;Moody LLC;2024-10-26;Expect;thousand;;;Mercado de Legumes
164;133;2022-03-15;602;Acevedo-Potts;2021-06-29;Ten;international;;;Mercado de Fruta
486;579;2024-04-07;1841;Stewart Inc;2024-10-25;Happen;hotel;180.0;party;Mercado de Flores
51;109;2025-10-19;3407;Mueller-Herrera;2022-08-02;Degree;one;;;Mercado de Fruta
258;326;2021-11-27;1927;Sims, Miller and Chavez;2021-06-01;Sit;remain;;;Mercado de Legumes
323;807;2025-08-19;3854;Cummings and Sons;2022-10-22;To;nice;;;Mercado de Flores
190;875;2022-09-09;1404;Lyons-Cook;2023-06-02;Bit;may;;;Mercado de Legumes
216;10;2022-02-09;1551;Kirk LLC;2025-02-16;News;treat;74.0;employee;Mercado de Fruta
441;793;2024-04-18;3463;Mclaughlin, Hernandez and Fitzpatrick;2025-05-27;Party;situation;;;Mercado de Fruta
355;384;2020-08-29;954;Snyder-Kane;2024-09-28;Sort;physical;;;Mercado de Flores
89;878;2024-01-18;540;Johns, Wolf and Osborne;2023-07-02;Personal;could;;;Mercado de Legumes
369;874;2021-06-05;488;Frank-Glover;2023-12-24;Win;enjoy;;;Mercado de Fruta
474;98;2024-08-04;3800;Alvarez, Lee and Lopez;2021-04-28;Hit;successful;127.0;through;Mercado de Legumes
474;98;2024-08-04;3800;Alvarez, Lee and Lopez;2021-04-28;Hit;successful;163.0;party;Mercado de Legumes
93;230;2022-11-14;2461;Russell Ltd;2025-01-13;Theory;study;194.0;quickly;Mercado de Legumes
100;304;2022-07-07;4351;Brown PLC;2025-07-17;Charge;this;;;Mercado de Fruta
138;230;2025-11-25;2267;Lee-Keller;2023-10-06;Theory;study;117.0;staff;Mercado de Legumes
397;215;2022-01-02;3790;Choi Ltd;2023-02-14;Whom;wear;;;Mercado de Legumes
389;39;2024-06-29;4280;Snyder, Reese and Wagner;2021-07-04;Hand;financial;102.0;as;Mercado de Flores
122;622;2021-02-20;3742;Scott-Bowers;2024-12-19;Reflect;position;;;Mercado de Fruta
172;176;2025-12-04;115;Grant-Jordan;2024-08-24;Believe;for;;;Mercado de Legumes
450;400;2025-12-04;3733;Calderon, May and Davis;2023-01-09;Season;whatever;171.0;wait;Mercado de Fruta
127;954;2021-08-08;4270;Hill PLC;2025-05-30;Quality;goal;73.0;Congress;Mercado de Flores
280;792;2023-12-09;3818;Fitzgerald, Good and Curtis;2021-09-14;Eight;leg;68.0;glass;Mercado de Flores
280;792;2023-12-09;3818;Fitzgerald, Good and Curtis;2021-09-14;Eight;leg;186.0;ball;Mercado de Flores
62;948;2023-09-28;1593;Dean Group;2023-04-26;Star;all;;;Mercado de Flores
243;989;2020-07-28;1873;Jensen, Flores and Barnes;2021-07-05;Early;real;;;Mercado de Legumes
388;470;2023-08-11;1218;Gutierrez-Wright;2025-12-14;Into;his;;;Mercado de Legumes
